link;price;title;title_short;annotation
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-american-muscle-mat-r16-8j-et-25-6-139.7-r236-64525882.html;33999;NEW! Комплект дисков American Muscle MAT R16 8j ET-25 6*139.7 (R236);American Muscle MAT R16 8j ET-25 6*139.7 (R236);"8.0x16"", 6x139.70, ET-25, ЦО 110,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-american-muscle-mat-r16-8j-et-0-6-139.7-r235-64525650.html;33999;NEW! Комплект дисков American Muscle MAT R16 8j ET-0 6*139.7 (R235);American Muscle MAT R16 8j ET-0 6*139.7 (R235);"8.0x16"", 6x139.70, ET0, ЦО 110,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-5-diskov-american-muscle-mat-r16-8j-et-0-6-139.7-r130-64525538.html;42500;NEW! 5 дисков American Muscle MAT R16 8j ET-0 6*139.7 (R130);5 дисков American Muscle MAT R16 8j ET-0 6*139.7 (R130);"8.0x16"", 6x139.70, ET0, ЦО 110,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-american-muscle-mat-r16-8j-et-13-5-150-r234-64525399.html;33999;NEW! Комплект дисков American Muscle MAT R16 8j ET-13 5*150 (R234);American Muscle MAT R16 8j ET-13 5*150 (R234);"8.0x16"", 5x150.00, ET-13, ЦО 110,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-xd-series-riot-r20-j9-et18-6-139.7-r072-59890015.html;54999;NEW! Комплект дисков XD Series Riot R20 J9 ET18 6*139.7 (R072/);XD Series Riot R20 J9 ET18 6*139.7 (R072/);"9.0x20"", 6x139.70, ET18, ЦО 108,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-mht-fuel-hostage-iii-r20-j9-et20-6-139.7-r162-59889915.html;54999;NEW! Комплект дисков MHT FUEL Hostage III R20 J9 ET20 6*139.7 (R162);MHT FUEL Hostage III R20 J9 ET20 6*139.7 (R162);"9.0x20"", 6x139.70, ET20, ЦО 108,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-american-muscle-mat-r16-8j-et-25-6-139.7-r195-61888201.html;33999;NEW! Комплект дисков American Muscle MAT R16 8j ET-25 6*139.7 (R195);American Muscle MAT R16 8j ET-25 6*139.7 (R195);"8.0x16"", 6x139.70, ET-25, ЦО 110,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-new-komplekt-diskov-vossen-cv1-r18-10.0-j-et-30-5-114.3-g122-62718349.html;24900;NEW! NEW! Комплект дисков Vossen CV1 R18 10.0j ET+30 5*114.3 (G122);Vossen CV1 R18 10.0j ET+30 5*114.3 (G122);"10.0x18"", 5x114.30, ET30, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-ssr-type-c-rs-r18-9.5-10.5-5-114.3-a010-a015-37577385.html;31999;NEW! Комплект дисков SSR Type-c RS R18 9.5/10.5  5*114.3 (A010 A015);SSR Type-c RS R18 9.5/10.5  5*114.3 (A010 A015);"9.5/10.5x18"", 5x114.30, ET22/22, ЦО 73,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-tuff-a-t-t-05-r20-j9-et10-6-139.7-r161-59889334.html;54999;NEW! Комплект дисков TUFF A. T. T-05 R20 J9 ET10 6*139.7 (R161);TUFF A. T. T-05 R20 J9 ET10 6*139.7 (R161);"9.0x20"", 6x139.70, ET10, ЦО 108,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-vps315-r20-8.5-et35-5-112-g389-62717952.html;35900;NEW! Комплект дисков Vossen VPS315 R20 8.5 ET35 5*112 (G389);Vossen VPS315 R20 8.5 ET35 5*112 (G389);"8.5x20"", 5x112.00, ET35, ЦО 66,6мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-vps315-r20-8.5-j-et-35-5-112-g299-62717895.html;35900;NEW! Комплект дисков Vossen VPS315 R20 8.5j ET+35 5*112 (G299);Vossen VPS315 R20 8.5j ET+35 5*112 (G299);"8.5x20"", 5x112.00, ET35, ЦО 66,6мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-cv5-r18-8-0j-et-35-5-100-g333-62717760.html;28900;NEW! Комплект дисков Vossen CV5 R18 8,0j ET+35 5*100 (G333);Vossen CV5 R18 8,0j ET+35 5*100 (G333);"8.0x18"", 5x100.00, ET35, ЦО 54,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-cv3-r19-9.5-40-5-112-g056-62717523.html;33900;NEW! Комплект дисков Vossen CV3 R19 9.5 +40 5*112 (G056);Vossen CV3 R19 9.5 +40 5*112 (G056);"9.5x19"", 5x112.00, ET40, ЦО 66,6мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-shtatnye-diski-dlja-mitsubishi-pajero-r20-j8-5-et25-6-139.7-p040-55614406.html;35999;NEW! Штатные диски для Mitsubishi Pajero R20 J8.5 ET25 6*139.7 (P040);Штатные диски для Mitsubishi Pajero R20 J8.5 ET25 6*139.7 (P040);"8.5x20"", 6x139.70, ET25, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-enkei-nt03-r19-9.5-j-et35-5-114-3-v010-53983269.html;29900;NEW! Комплект дисков Enkei NT03 R19 9.5j ET35 5*114,3 (V010);Enkei NT03 R19 9.5j ET35 5*114,3 (V010);"9.5x19"", 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-enkei-nt03-r19-8.5-9.5-5-114-3-v009-v010-53983131.html;29900;NEW! Комплект дисков Enkei NT03 R19 8.5/9.5 5*114,3 (V009 V010);Enkei NT03 R19 8.5/9.5 5*114,3 (V009 V010);"8.5/9.5x19"", 5x114.30, ET35/35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-sl-r18-9j-et20-5-114.3-d150a-60357808.html;28900;NEW! Комплект дисков Volk Racing TE37 SL R18 9j ET20 5*114.3 (D150A);Volk Racing TE37 SL R18 9j ET20 5*114.3 (D150A);"9.0x18"", 5x114.30, ET20, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/raznoshirokie-volk-racing-ce28-r18-8.5-j-9.5-j-5-114.3-100-d140-d141-59041352.html;0;Разноширокие Volk Racing CE28 R18 8.5j/9.5j 5*114.3/100 (D140 D141);Разноширокие Volk Racing CE28 R18 8.5j/9.5j 5*114.3/100 (D140 D141);
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-american-muscle-mat-r16-8j-et-0-5-110-r191-61849891.html;32500;NEW! Комплект дисков American Muscle MAT R16 8j ET-0 5*110 (R191);American Muscle MAT R16 8j ET-0 5*110 (R191);"8.0x16"", 5x110.00, ET0, ЦО 65,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-black-rhino-warlord-r20-9j-et12-5-127-r217-61940604.html;54999;NEW! Комплект дисков Black Rhino Warlord R20 9j ET12 5*127 (R217);Black Rhino Warlord R20 9j ET12 5*127 (R217);"9.0x20"", 5x127.00, ET-12, ЦО 71,6мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-black-rhino-spear-r20-j9-et40-6-120-r189-61849372.html;54999;NEW! Комплект дисков Black Rhino Spear R20 J9 ET40 6*120 (R189);Black Rhino Spear R20 J9 ET40 6*120 (R189);"9.0x20"", 6x120.00, ET40, ЦО 67,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-black-rhino-glamis-r20-12j-et-46-5-127-r213-61939919.html;64999;NEW! Комплект дисков Black Rhino Glamis R20 12j ET-46 5*127 (R213);Black Rhino Glamis R20 12j ET-46 5*127 (R213);"12.0x20"", 5x127.00, ET-46, ЦО 71,6мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-black-rhino-tanay-r20-9j-et12-6-139.7-r211-61939752.html;54999;NEW! Комплект дисков Black Rhino Tanay R20 9j ET12 6*139.7 (R211);Black Rhino Tanay R20 9j ET12 6*139.7 (R211);"9.0x20"", 6x139.70, ET12, ЦО 110,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-black-rhino-taupo-r18-j8-5-et-0-6-139-7-r188-61849129.html;43999;NEW! Комплект дисков Black Rhino Taupo R18 J8.5 ET-0 6*139,7 (R188);Black Rhino Taupo R18 J8.5 ET-0 6*139,7 (R188);"8.5x18"", 6x139.70, ET0, ЦО 110,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-black-rhino-tanay-r20-9j-et12-5-127-r212-61939687.html;54999;NEW! Комплект дисков Black Rhino Tanay R20 9j ET12 5*127 (R212);Black Rhino Tanay R20 9j ET12 5*127 (R212);"9.0x20"", 5x127.00, ET12, ЦО 71,6мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-black-rhino-taupo-r18-j8-5-et20-5-130-r187-61848924.html;43999;NEW! Комплект дисков Black Rhino Taupo R18 J8.5 ET20 5*130 (R187);Black Rhino Taupo R18 J8.5 ET20 5*130 (R187);"8.5x18"", 5x130.00, ET20, ЦО 84,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-black-rhino-tanay-r18-9j-et12-6-139.7-r210-61939559.html;43999;NEW! Комплект дисков Black Rhino Tanay R18 9j ET12 6*139.7 (R210);Black Rhino Tanay R18 9j ET12 6*139.7 (R210);"9.0x18"", 6x139.70, ET12, ЦО 110,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-black-rhino-taupo-r18-j8-5-et12-6-139-7-r186-61848871.html;43999;NEW! Комплект дисков Black Rhino Taupo R18 J8.5 ET12 6*139,7 (R186);Black Rhino Taupo R18 J8.5 ET12 6*139,7 (R186);"8.5x18"", 6x139.70, ET12, ЦО 110,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-black-rhino-tanay-r17-9j-et12-6-139.7-r207-61939288.html;39999;NEW! Комплект дисков Black Rhino Tanay R17 9j ET12 6*139.7 (R207);Black Rhino Tanay R17 9j ET12 6*139.7 (R207);"9.0x17"", 6x139.70, ET12, ЦО 110,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-mht-fuel-ripper-r20-j9-et20-5-127-r206-61939140.html;54999;NEW! Комплект дисков MHT FUEL Ripper R20 J9 ET20 5*127 (R206);MHT FUEL Ripper R20 J9 ET20 5*127 (R206);"9.0x20"", 5x127.00, ET20, ЦО 71,6мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-mht-fuel-ripper-r17-j9-et6-6-139.7-r205-61938978.html;39999;NEW! Комплект дисков MHT FUEL Ripper R17 J9 ET6 6*139.7 (R205);MHT FUEL Ripper R17 J9 ET6 6*139.7 (R205);"9.0x17"", 6x139.70, ET6, ЦО 108,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-tuff-a-t-t-11-r20-j9-et10-6-139.7-r204-61938888.html;54999;NEW! Комплект дисков TUFF A. T. T-11 R20 J9 ET10 6*139.7 (R204);TUFF A. T. T-11 R20 J9 ET10 6*139.7 (R204);"9.0x20"", 6x139.70, ET10, ЦО 108,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-5-diskov-american-muscle-mat-r17-9j-et-24-5-127-r266-64656884.html;49999;NEW! 5 дисков! American Muscle MAT R17 9j ET-24 5*127 (R266);5 дисков American Muscle MAT R17 9j ET-24 5*127 (R266);"9.0x17"", 5x127.00, ET-24, ЦО 71,6мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-black-rhino-spear-r20-j9-et40-6-130-r202-61938271.html;64999;NEW! Комплект дисков Black Rhino Spear R20 J9 ET40 6*130 (R202);Black Rhino Spear R20 J9 ET40 6*130 (R202);"9.0x20"", 6x130.00, ET40, ЦО 84,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-tuff-a-t-t-10-r18-j9-et-10-6-139.7-r048-50211554.html;43999;NEW! Комплект дисков TUFF A. T. T-10 R18 J9 ET-10 6*139.7 (R048);TUFF A. T. T-10 R18 J9 ET-10 6*139.7 (R048);"9.0x18"", 6x139.70, ET-10, ЦО 108,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-rotiform-ind-t-r19-8.5-j-et-40-5-112-i019-48398567.html;31900;NEW! Комплект дисков Rotiform IND-T R19 8.5j ET+40 5*112 (i019);Rotiform IND-T R19 8.5j ET+40 5*112 (i019);"8.5x19"", 5x112.00, ET40, ЦО 66,6мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-rotiform-ind-t-r19-8.5-10.0-j-5-112-i018-i019-48398396.html;31900;NEW! Разноширокие Rotiform IND-T R19 8.5/10.0j 5*112 (i018 i019);Разноширокие Rotiform IND-T R19 8.5/10.0j 5*112 (i018 i019);"8.5/10.0x19"", 5x112.00, ET40/35, ЦО 66,6мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-black-rhino-warlord-r17-8j-et0-6-139-7-r265-64655996.html;39999;NEW! Комплект дисков Black Rhino Warlord R17 8j ET0 6*139,7 (R265);Black Rhino Warlord R17 8j ET0 6*139,7 (R265);"8.0x17"", 6x139.70, ET0, ЦО 110,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-5-diskov-black-rhino-warlord-r17-8j-et-10-6-139-7-r219-64655883.html;49999;NEW! 5 дисков! Black Rhino Warlord R17 8j ET-10 6*139,7 (R219);5 дисков Black Rhino Warlord R17 8j ET-10 6*139,7 (R219);"8.0x17"", 6x139.70, ET-10, ЦО 110,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-5-diskov-black-rhino-el-cajon-r17-j9-et-12-5-127-r264-64655836.html;49999;NEW! 5 дисков! Black Rhino El Cajon R17 J9 ET-12 5*127 (R264);5 дисков Black Rhino El Cajon R17 J9 ET-12 5*127 (R264);"9.0x17"", 5x127.00, ET-12, ЦО 71,6мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-black-rhino-el-cajon-r17-j9-et-12-5-127-r264-64655392.html;39999;NEW! Комплект дисков Black Rhino El Cajon R17 J9 ET-12 5*127 (R264);Black Rhino El Cajon R17 J9 ET-12 5*127 (R264);"9.0x17"", 5x127.00, ET-12, ЦО 71,6мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-black-rhino-el-cajon-r17-j9-et-12-6-139.7-r263-64655296.html;39999;NEW! Комплект дисков Black Rhino El Cajon R17 J9 ET-12 6*139.7 (R263);Black Rhino El Cajon R17 J9 ET-12 6*139.7 (R263);"9.0x17"", 6x139.70, ET-12, ЦО 110,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-3sdm-0.06-r18-8.0-j-et-40-5-114.3-o044-44833345.html;27999;NEW! Комплект дисков 3SDM 0.06 R18 8.0j ET+40 5*114.3 (O044);3SDM 0.06 R18 8.0j ET+40 5*114.3 (O044);"8.0x18"", 5x114.30, ET40, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-black-rhino-tanay-r18-9j-et0-5-127-r260-64655131.html;43999;NEW! Комплект дисков Black Rhino Tanay R18 9j ET0 5*127 (R260);Black Rhino Tanay R18 9j ET0 5*127 (R260);"9.0x18"", 5x127.00, ET0, ЦО 71,6мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-5-diskov-black-rhino-tanay-r18-9j-et0-5-127-r260-64654943.html;54999;NEW! 5 дисков! Black Rhino Tanay R18 9j ET0 5*127 (R260);5 дисков Black Rhino Tanay R18 9j ET0 5*127 (R260);"9.0x18"", 5x127.00, ET0, ЦО 71,6мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-5-diskov-black-rhino-tanay-r16-8j-et-12-6-139.7-r259-64654884.html;44999;NEW! 5 дисков! Black Rhino Tanay R16 8j ET-12 6*139.7 (R259);5 дисков Black Rhino Tanay R16 8j ET-12 6*139.7 (R259);"8.0x16"", 6x139.70, ET-12, ЦО 110,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-black-rhino-tanay-r16-8j-et-12-6-139.7-r259-64654831.html;35999;NEW! Комплект дисков Black Rhino Tanay R16 8j ET-12 6*139.7 (R259);Black Rhino Tanay R16 8j ET-12 6*139.7 (R259);"8.0x16"", 6x139.70, ET-12, ЦО 110,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-black-rhino-tanay-r16-8j-et-12-5-150-r258-64654614.html;35999;NEW! Комплект дисков Black Rhino Tanay R16 8j ET-12 5*150 (R258);Black Rhino Tanay R16 8j ET-12 5*150 (R258);"8.0x16"", 5x150.00, ET-12, ЦО 110,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-mickey-thompson-classic-r18-8.0-j-5-139.7-r025-44832539.html;29990;NEW! Комплект дисков Mickey Thompson Classic R18 8.0j 5*139.7 (R025);Mickey Thompson Classic R18 8.0j 5*139.7 (R025);"8.0x18"", 5x139.70, ET20, ЦО 95,3мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-worx-803-beast-r17-j9-et0-6-135-6-139.7-r221-62010405.html;39999;NEW! Комплект дисков WORX 803 Beast R17 J9 ET0 6*135 6*139.7 (R221);WORX 803 Beast R17 J9 ET0 6*135 6*139.7 (R221);"9.0x17"", 6x135.00, 6x139.70, ET0, ЦО 108,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-black-rhino-warlord-r17-8j-et-10-5-127-r218-62009816.html;39999;NEW! Комплект дисков Black Rhino Warlord R17 8j ET-10 5*127 (R218);Black Rhino Warlord R17 8j ET-10 5*127 (R218);"8.0x17"", 5x127.00, ET-10, ЦО 71,6мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-tuff-a-t-t-01-r17-j8-et10-6-139-7-r257-64653583.html;39999;NEW! Комплект дисков TUFF A. T. T-01 R17 J8 ET10 6*139,7 (R257);TUFF A. T. T-01 R17 J8 ET10 6*139,7 (R257);"8.0x17"", 6x139.70, ET10, ЦО 108,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-5-diskov-tuff-a-t-t-01-r17-j8-et10-6-139-7-r054-64653545.html;49999;NEW! 5 дисков! TUFF A. T. T-01 R17 J8 ET10 6*139,7 (R054);5 дисков TUFF A. T. T-01 R17 J8 ET10 6*139,7 (R054);"8.0x17"", 6x139.70, ET10, ЦО 108,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-para-diskov-volk-racing-te37-sl-r15-7j-et30-4-100-d151a-66230383.html;10000;NEW! Пара дисков Volk Racing TE37 SL R15 7j ET30 4*100 (D151A);дисков Volk Racing TE37 SL R15 7j ET30 4*100 (D151A);"7.0x15"", 4x100.00, ET30, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-giovanna-andros-r19-8.5-j-9.5-j-5-112-u009-u012-54817110.html;32900;NEW! Комплект дисков Giovanna Andros R19 8.5j/9.5j 5*112 (U009 U012);Giovanna Andros R19 8.5j/9.5j 5*112 (U009 U012);"8.5/9.5x19"", 5x112.00, ET35/35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r18-10j-et-27-5-114.3-d099-43416814.html;28900;NEW! Комплект дисков Volk Racing TE37SL R18 10j ET+27 5*114.3 (D099);Volk Racing TE37SL R18 10j ET+27 5*114.3 (D099);"10.0x18"", 5x114.30, ET27, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-enkei-rpf1-r20-9.0-jj-et20-6-139.7-r107-54577106.html;39990;NEW! Комплект дисков Enkei RPF1 R20 9.0jj ET20 6*139.7 (R107);Enkei RPF1 R20 9.0jj ET20 6*139.7 (R107);"9.0x20"", 6x139.70, ET20, ЦО 106,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-work-emotion-11r-r18-9-5j-et-20-5-114.3-l045-45288162.html;28900;NEW! Комплект дисков Work Emotion 11R R18 9,5j ET+20 5*114.3 (L045);Work Emotion 11R R18 9,5j ET+20 5*114.3 (L045);"9.5x18"", 5x114.30, ET20, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-cv3-r18-8.5-9.5-j-40-35-5-112-g076-g104-33010375.html;28900;NEW! Комплект дисков Vossen CV3 R18 8.5/9.5j +40/+35 5*112 (G076 G104);Vossen CV3 R18 8.5/9.5j +40/+35 5*112 (G076 G104);"9.5/8.5x18"", 5x112.00, ET35/40, ЦО 66,6мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-rotiform-tmb-r18-10.0-j-5-114.3-i016-45287538.html;27900;NEW! Комплект дисков Rotiform TMB R18 10.0j 5*114.3 (i016);Rotiform TMB R18 10.0j 5*114.3 (i016);"10.0x18"", 5x114.30, ET25, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-tuff-a-t-t-01-r16-j8-et-13-6-139.7-r255-64587138.html;35999;NEW! Комплект дисков TUFF A. T. T-01 R16 J8 ET-13 6*139.7 (R255);TUFF A. T. T-01 R16 J8 ET-13 6*139.7 (R255);"8.0x16"", 6x139.70, ET-13, ЦО 108,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-5-diskov-tuff-a-t-t-01-r16-j8-et-13-6-139.7-r255-64587080.html;44999;NEW! 5 дисков! TUFF A. T. T-01 R16 J8 ET-13 6*139.7 (R255);5 дисков TUFF A. T. T-01 R16 J8 ET-13 6*139.7 (R255);"8.0x16"", 6x139.70, ET-13, ЦО 108,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-rugged-ridge-drakon-r17-j9-et-12-5-127-r252-64586457.html;39999;NEW! Комплект дисков Rugged Ridge Drakon R17 J9 ET-12 5*127 (R252);Rugged Ridge Drakon R17 J9 ET-12 5*127 (R252);"9.0x17"", 5x127.00, ET-12, ЦО 71,6мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-5-diskov-rugged-ridge-drakon-r17-j9-et-12-5-127-r251-64586242.html;49999;NEW! 5 дисков! Rugged Ridge Drakon R17 J9 ET-12 5*127 (R251);5 дисков Rugged Ridge Drakon R17 J9 ET-12 5*127 (R251);"9.0x17"", 5x127.00, ET-12, ЦО 71,6мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-rotiform-ind-t-r19-10.0-j-et-35-5-112-i018-45366304.html;31900;NEW! Комплект дисков Rotiform IND-T R19 10.0j ET+35 5*112 (i018);Rotiform IND-T R19 10.0j ET+35 5*112 (i018);"10.0x19"", 5x112.00, ET35, ЦО 66,6мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-black-rhino-madness-r17-j9-et-12-5-127-r177-61838178.html;39999;NEW Комплект дисков Black Rhino Madness R17 J9 ET-12 5*127 (R177);Black Rhino Madness R17 J9 ET-12 5*127 (R177);"9.0x17"", 5x127.00, ET-12, ЦО 71,6мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-black-rhino-madness-r17-j9-et12-5-150-r182-61837768.html;39999;NEW Комплект дисков Black Rhino Madness R17 J9 ET12 5*150 (R182);Black Rhino Madness R17 J9 ET12 5*150 (R182);"9.0x17"", 5x150.00, ET12, ЦО 110,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-tuff-a-t-t-10-r17-j9-et-13-6-139.7-6-135-r250-64585739.html;39999;NEW! Комплект дисков TUFF A. T. T-10 R17 J9 ET-13 6*139.7 6*135 (R250);TUFF A. T. T-10 R17 J9 ET-13 6*139.7 6*135 (R250);"9.0x17"", 6x135.00, 6x139.70, ET-13, ЦО 108,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-5-diskov-tuff-a-t-t-10-r16-j8-et-13-6-139.7-r134-64585329.html;35999;NEW! 5 дисков! TUFF A. T. T-10 R16 J8 ET-13 6*139.7 (R134);5 дисков TUFF A. T. T-10 R16 J8 ET-13 6*139.7 (R134);"8.0x16"", 6x139.70, ET-13, ЦО 108,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-oz-superturismo-r17-9j-et-35-5-114-3-v006-45285282.html;23900;NEW! Комплект дисков OZ Superturismo R17 9J ET+35 5*114,3 (V006);OZ Superturismo R17 9J ET+35 5*114,3 (V006);"9.0x17"", 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-tuff-a-t-t-10-r16-j8-et0-6-139.7-r248-64585037.html;35999;NEW! Комплект дисков TUFF A. T. T-10 R16 J8 ET0 6*139.7 (R248);TUFF A. T. T-10 R16 J8 ET0 6*139.7 (R248);"8.0x16"", 6x139.70, ET0, ЦО 108,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-5-diskov-american-muscle-mat-r18-8.5-j-et12-6-139.7-r245-64584562.html;52500;NEW! 5 дисков! American Muscle MAT R18 8.5j ET12 6*139.7 (R245);5 дисков American Muscle MAT R18 8.5j ET12 6*139.7 (R245);"8.5x18"", 6x139.70, ET12, ЦО 106,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-5-diskov-american-muscle-mat-r18-8.5-j-et-0-6-139.7-r244-64584355.html;52500;NEW! 5 дисков! American Muscle MAT R18 8.5j ET-0 6*139.7 (R244);5 дисков American Muscle MAT R18 8.5j ET-0 6*139.7 (R244);"8.5x18"", 6x139.70, ET0, ЦО 110,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-cv5-r20-9.0-j-40-5-112-g346-45284253.html;35000;NEW! Комплект дисков Vossen CV5 R20 9.0j +40 5*112 (G346);Vossen CV5 R20 9.0j +40 5*112 (G346);"9.0x20"", 5x112.00, ET40, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-vps-r18-9.0-j-et35-5-114-3-g394-62861881.html;28900;NEW! Комплект дисков Vossen VPS R18 9.0j ET35 5*114,3 (G394);Vossen VPS R18 9.0j ET35 5*114,3 (G394);"9.0x18"", 5x114.30, ET35, ЦО 67,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-advan-racing-rg-d-r19-9.5-j-et20-5-114.3-e049-62861313.html;31900;NEW! Комплект дисков Advan racing RG-D R19 9.5j ET20 5*114.3 (E049);Advan racing RG-D R19 9.5j ET20 5*114.3 (E049);"9.5x19"", 5x114.30, ET20, ЦО 67,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-advan-racing-rg-d-r19-8.5-j-et25-5-114.3-e048-62861263.html;31900;NEW! Комплект дисков Advan racing RG-D R19 8.5j ET25 5*114.3 (E048);Advan racing RG-D R19 8.5j ET25 5*114.3 (E048);"8.5x19"", 5x114.30, ET25, ЦО 67,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-advan-racing-rg-d-r19-8.5-9.5-j-5-114.3-e048-e049-62861157.html;31900;NEW! Разноширокие Advan racing RG-D R19 8.5/9.5j 5*114.3 (E048 E049);Разноширокие Advan racing RG-D R19 8.5/9.5j 5*114.3 (E048 E049);"8.5/9.5x19"", 5x114.30, ET25/20, ЦО 67,1мм."
